business_name,phone,website,address,lat,lon,postcode,rating,review_count,category_raw,price,source
Trader Joe's,+1 305-442-5402,https://locations.traderjoes.com/fl/coral-gables/781/,"211 South Dixie Highway, Coral Gables, FL 33133",25.7293706,-80.2582478,33133,,,shop:supermarket,,osm
Aldi,+1 855-955-2534,https://stores.aldi.us/fl/miami/3750-s-dixie-hwy,"3750 South Dixie Highway, Miami, FL 33133",25.7317566,-80.254089,33133,,,shop:supermarket,,osm
Sprouts Farmers Market,+1 561-765-2216,https://www.sprouts.com/store/fl/coconut-grove/miami-27th-ave/,"2750 Southwest 27th Terrace, Miami, FL 33133",25.7400395,-80.2399912,33133,,,shop:supermarket,,osm
Market NXT,,,"1306 Stanford Drive, Coral Gables, FL 33146",25.7197254,-80.2776007,33146,,,shop:convenience,,osm
Instamarket,,,"1330 Miller Road, Coral Gables, FL 33146",25.7192202,-80.279309,33146,,,shop:convenience,,osm
The Market,,,"1306 Stanford Drive, Coral Gables, FL 33146",25.7197132,-80.2780973,33146,,,shop:convenience,,osm
Total Wine,+1 786-772-0710,https://www.totalwine.com/store-info/936,"2750 Southwest 27th Terrace, Miami, FL 33133",25.7404018,-80.2388278,33133,,,shop:alcohol,,osm
The Market at Village,,,"1531 Albenga Avenue, Coral Gables, FL 33146",25.714102,-80.2842995,33146,,,shop:convenience,,osm
Circle K,,,,25.7642916,-80.2764443,,,,shop:convenience,,osm
The Fresh Market,,https://www.thefreshmarket.com/my-market/store/2640south-bayshore-coconut-grove,"2640 South Bayshore Drive, Coconut Grove, FL 33133",25.7307064,-80.2341661,33133,,,shop:supermarket,,osm
Marathon,,,,25.6984482,-80.296181,,,,shop:convenience,,osm
Publix,+1 305-445-2641,https://www.publix.com/locations/84,"2551 South Le Jeune Road, Coral Gables, FL 33134-5805",25.7481224,-80.2611565,33134-5805,,,shop:supermarket,,osm
BP Shop,,,"3198 South Dixie Highway, Miami, FL 33133",25.736738,-80.2456303,33133,,,shop:convenience,,osm
Winn-Dixie,+1 305-460-9596,https://www.winndixie.com/storedetails/miami/fl?search=251,"3275 Southwest 22nd Street, Miami, FL 33145",25.7510013,-80.2477756,33145,,,shop:supermarket,,osm
Publix,+1 305-667-1681,https://www.publix.com/locations/94-publix-super-market,"1401 Monza Avenue, Coral Gables, FL 33146-3117",25.7081168,-80.2821231,33146-3117,,,shop:supermarket,,osm
7-Eleven,+1 305-443-0500,https://www.7-eleven.com/locations/fl/coral-gables/350-bird-rd-10491,"350 Southwest 40th Street, Coral Gables, FL 33146",25.7344709,-80.2609821,33146,,,shop:convenience,,osm
Chevron,,,,25.765237,-80.2300545,,,,shop:convenience,,osm
Coutler Discount,,,1800 Ponce de Leon Boulevard,25.7557802,-80.2591387,,,,shop:convenience,,osm
7-Eleven,+1 305-446-1533,https://www.7-eleven.com/locations/fl/coral-gables/3960-sw-8th-street-10535,"3960 Southwest 8th Street, Coral Gables, FL 33134-2902",25.7641912,-80.2606074,33134-2902,,,shop:convenience,,osm
El Pinero,,,"2440 Southwest 67th Avenue, Miami, 33155",25.747497,-80.3038513,33155,,,shop:convenience,,osm
Publix,+1 305-445-9661,https://www.publix.com/locations/127,"2270 Southwest 27th Avenue, Miami, FL 33145-3434",25.7488851,-80.2390968,33145-3434,,,shop:supermarket,,osm
Chevron,,,"6901 Southwest 24th Street, Miami, FL 33155",25.7486154,-80.3072993,33155,,,shop:convenience,,osm
Publix,+1 305-265-8019,https://www.publix.com/locations/1494,"1500 Southwest 57th Avenue, Miami, FL 33155",25.7567223,-80.2881795,33155,,,shop:supermarket,,osm
Wawa,,,"6971 Southwest 24th Street, Miami, FL 33155",25.7485064,-80.3083855,33155,,,shop:convenience,,osm
BP Shop,,,"6795 Southwest 56th Street, Miami, FL 33155",25.718601,-80.3040252,33155,,,shop:convenience,,osm
Tom Thumb,,https://www.mytomthumb.com/,"8047 Southwest 67th Avenue, Miami, FL 33143",25.6960563,-80.3007332,33143,,,shop:convenience,,osm
Bank of America,,https://locators.bankofamerica.com/fl/coconutgrove/financial-centers-coconut-grove-13027.html,,25.7281863,-80.2457631,,,,amenity:bank,,osm
Bank of America,,https://locators.bankofamerica.com/fl/coralgables/financial-centers-coral-gables-9739.html,,25.7510327,-80.2589477,,,,amenity:bank,,osm
Law Office of Ferdie and Lones Chartered,+1-305-445-3557,https://ferdieandlones.com/,"717 Ponce de Leon Boulevard, Coral Gables, FL",25.7654654,-80.2579119,,,,office:lawyer,,osm
Chase,+1-305-569-0083,https://locator.chase.com/fl/miami/2209-sw-37th-ave,"2209 Southwest 37th Avenue, Miami, FL 33145",25.7495937,-80.2543951,33145,,,amenity:bank,,osm
EverBank,,,20 Giralda Avenue,25.7513497,-80.2552329,,,,amenity:bank,,osm
"Kurzban,Kurzban,Weinger,Tetzeli and Pratt",,https://www.kkwtlaw.com/,"2650 Southwest 27th Avenue, Miami, FL 33133",25.7424003,-80.2381818,33133,,,office:lawyer,,osm
Wells Fargo,+1-305-263-1030,https://www.wellsfargo.com/locator/bank/900__SW__57TH__AVE_MIAMI_FL_33144/,"900 Southwest 57th Avenue, West Miami, FL 33144",25.7624306,-80.2883035,33144,,,amenity:bank,,osm
Berkshire Hathaway HomeServices,,,"135 San Lorenzo Avenue, Coral Gables, FL 33146",25.731893,-80.2577652,33146,,,office:estate_agent,,osm
Coral Gables Car Accident Lawyer Group,+1-786-504-7131,http://caraccident.the-company-lawyer.com/coral-gables-fl,"396 Alhambra Circle, Coral Gables, FL 33134",25.7515401,-80.2623432,33134,,,office:lawyer,,osm
South Miami Car Accident Lawyer Group,+1786- 248-1024,http://caraccident.the-company-lawyer.com/south-miami-fl,"7000 SW 62nd Avenue, South Miami, FL 33143",25.7057184,-80.2936613,33143,,,office:lawyer,,osm
Consulate General of Spain,+1-305-446-5511,http://www.exteriores.gob.es/Consulados/MIAMI/en/Pages/inicio.aspx,"2655 Southwest 42nd Avenue, Coral Gables, FL 33134",25.7475321,-80.2615072,33134,,,office:diplomatic,,osm
"Nerds Support, Inc.",+1-305-551-2009,https://nerdssupport.com/,"4155 Southwest 130th Avenue, Miami, FL 33175",25.7314386,-80.3005632,33175,,,office:it,,osm
Ocean Bank,+1-305-665-8041,https://www.oceanbank.com/,"6939 Southwest 57th Avenue, Coral Gables, FL 33143",25.7046478,-80.2851826,33143,,,amenity:bank,,osm
Amscot,,,"6788 Southwest 40th Street, Miami, FL 33155",25.7322006,-80.304598,33155,,,amenity:bank,,osm
AAA Insurance,,,"6643 South Dixie Highway, Miami, FL 33143",25.6940371,-80.300392,33143,,,office:insurance,,osm
Estrella Insurance,,,"6801 Southwest 40th Street, Miami, FL 33155",25.7336144,-80.3051189,33155,,,office:insurance,,osm
Miami Guitars,,,"6703 Southwest 40th Street, Miami, FL 33155",25.7336483,-80.3031831,33155,,,office:accountant,,osm
"Brown Law Group, P.A.",,,"6739 Southwest 40th Street, Miami, FL 33155",25.733666,-80.303618,33155,,,office:lawyer,,osm
Univista Insurance,,,"6711 Southwest 40th Street, Miami, FL 33155",25.7336447,-80.3034286,33155,,,office:insurance,,osm
Claim Check Consultants,,,"6555 Bird Road, Miami, FL 33155",25.7336794,-80.3020929,33155,,,office:insurance,,osm
Truist,,,"1190 Southwest 67th Avenue, Miami, FL 33144",25.7598449,-80.3041568,33144,,,amenity:bank,,osm
