business_name,phone,website,address,lat,lon,postcode,rating,review_count,category_raw,price,source
Instamarket,,,"1330 Miller Road, Coral Gables, FL 33146",25.7192202,-80.279309,33146,,,shop:convenience,,osm
The Market,,,"1306 Stanford Drive, Coral Gables, FL 33146",25.7197132,-80.2780973,33146,,,shop:convenience,,osm
Total Wine,+1 786-772-0710,https://www.totalwine.com/store-info/936,"2750 Southwest 27th Terrace, Miami, FL 33133",25.7404018,-80.2388278,33133,,,shop:alcohol,,osm
The Market at Village,,,"1531 Albenga Avenue, Coral Gables, FL 33146",25.714102,-80.2842995,33146,,,shop:convenience,,osm
Circle K,,,,25.7642916,-80.2764443,,,,shop:convenience,,osm
The Fresh Market,,https://www.thefreshmarket.com/my-market/store/2640south-bayshore-coconut-grove,"2640 South Bayshore Drive, Coconut Grove, FL 33133",25.7307064,-80.2341661,33133,,,shop:supermarket,,osm
Marathon,,,,25.6984482,-80.296181,,,,shop:convenience,,osm
Publix,+1 305-445-2641,https://www.publix.com/locations/84,"2551 South Le Jeune Road, Coral Gables, FL 33134-5805",25.7481224,-80.2611565,33134-5805,,,shop:supermarket,,osm
BP Shop,,,"3198 South Dixie Highway, Miami, FL 33133",25.736738,-80.2456303,33133,,,shop:convenience,,osm
Winn-Dixie,+1 305-460-9596,https://www.winndixie.com/storedetails/miami/fl?search=251,"3275 Southwest 22nd Street, Miami, FL 33145",25.7510013,-80.2477756,33145,,,shop:supermarket,,osm
Publix,+1 305-667-1681,https://www.publix.com/locations/94-publix-super-market,"1401 Monza Avenue, Coral Gables, FL 33146-3117",25.7081168,-80.2821231,33146-3117,,,shop:supermarket,,osm
7-Eleven,+1 305-443-0500,https://www.7-eleven.com/locations/fl/coral-gables/350-bird-rd-10491,"350 Southwest 40th Street, Coral Gables, FL 33146",25.7344709,-80.2609821,33146,,,shop:convenience,,osm
Chevron,,,,25.765237,-80.2300545,,,,shop:convenience,,osm
Coutler Discount,,,1800 Ponce de Leon Boulevard,25.7557802,-80.2591387,,,,shop:convenience,,osm
7-Eleven,+1 305-446-1533,https://www.7-eleven.com/locations/fl/coral-gables/3960-sw-8th-street-10535,"3960 Southwest 8th Street, Coral Gables, FL 33134-2902",25.7641912,-80.2606074,33134-2902,,,shop:convenience,,osm
El Pinero,,,"2440 Southwest 67th Avenue, Miami, 33155",25.747497,-80.3038513,33155,,,shop:convenience,,osm
Publix,+1 305-445-9661,https://www.publix.com/locations/127,"2270 Southwest 27th Avenue, Miami, FL 33145-3434",25.7488851,-80.2390968,33145-3434,,,shop:supermarket,,osm
Chevron,,,"6901 Southwest 24th Street, Miami, FL 33155",25.7486154,-80.3072993,33155,,,shop:convenience,,osm
Publix,+1 305-265-8019,https://www.publix.com/locations/1494,"1500 Southwest 57th Avenue, Miami, FL 33155",25.7567223,-80.2881795,33155,,,shop:supermarket,,osm
Wawa,,,"6971 Southwest 24th Street, Miami, FL 33155",25.7485064,-80.3083855,33155,,,shop:convenience,,osm
BP Shop,,,"6795 Southwest 56th Street, Miami, FL 33155",25.718601,-80.3040252,33155,,,shop:convenience,,osm
Tom Thumb,,https://www.mytomthumb.com/,"8047 Southwest 67th Avenue, Miami, FL 33143",25.6960563,-80.3007332,33143,,,shop:convenience,,osm
Bank of America,,https://locators.bankofamerica.com/fl/coconutgrove/financial-centers-coconut-grove-13027.html,,25.7281863,-80.2457631,,,,amenity:bank,,osm
Bank of America,,https://locators.bankofamerica.com/fl/coralgables/financial-centers-coral-gables-9739.html,,25.7510327,-80.2589477,,,,amenity:bank,,osm
Law Office of Ferdie and Lones Chartered,+1-305-445-3557,https://ferdieandlones.com/,"717 Ponce de Leon Boulevard, Coral Gables, FL",25.7654654,-80.2579119,,,,office:lawyer,,osm
Chase,+1-305-569-0083,https://locator.chase.com/fl/miami/2209-sw-37th-ave,"2209 Southwest 37th Avenue, Miami, FL 33145",25.7495937,-80.2543951,33145,,,amenity:bank,,osm
EverBank,,,20 Giralda Avenue,25.7513497,-80.2552329,,,,amenity:bank,,osm
"Kurzban,Kurzban,Weinger,Tetzeli and Pratt",,https://www.kkwtlaw.com/,"2650 Southwest 27th Avenue, Miami, FL 33133",25.7424003,-80.2381818,33133,,,office:lawyer,,osm
Wells Fargo,+1-305-263-1030,https://www.wellsfargo.com/locator/bank/900__SW__57TH__AVE_MIAMI_FL_33144/,"900 Southwest 57th Avenue, West Miami, FL 33144",25.7624306,-80.2883035,33144,,,amenity:bank,,osm
Berkshire Hathaway HomeServices,,,"135 San Lorenzo Avenue, Coral Gables, FL 33146",25.731893,-80.2577652,33146,,,office:estate_agent,,osm
Coral Gables Car Accident Lawyer Group,+1-786-504-7131,http://caraccident.the-company-lawyer.com/coral-gables-fl,"396 Alhambra Circle, Coral Gables, FL 33134",25.7515401,-80.2623432,33134,,,office:lawyer,,osm
South Miami Car Accident Lawyer Group,+1786- 248-1024,http://caraccident.the-company-lawyer.com/south-miami-fl,"7000 SW 62nd Avenue, South Miami, FL 33143",25.7057184,-80.2936613,33143,,,office:lawyer,,osm
Consulate General of Spain,+1-305-446-5511,http://www.exteriores.gob.es/Consulados/MIAMI/en/Pages/inicio.aspx,"2655 Southwest 42nd Avenue, Coral Gables, FL 33134",25.7475321,-80.2615072,33134,,,office:diplomatic,,osm
"Nerds Support, Inc.",+1-305-551-2009,https://nerdssupport.com/,"4155 Southwest 130th Avenue, Miami, FL 33175",25.7314386,-80.3005632,33175,,,office:it,,osm
Ocean Bank,+1-305-665-8041,https://www.oceanbank.com/,"6939 Southwest 57th Avenue, Coral Gables, FL 33143",25.7046478,-80.2851826,33143,,,amenity:bank,,osm
Amscot,,,"6788 Southwest 40th Street, Miami, FL 33155",25.7322006,-80.304598,33155,,,amenity:bank,,osm
AAA Insurance,,,"6643 South Dixie Highway, Miami, FL 33143",25.6940371,-80.300392,33143,,,office:insurance,,osm
Estrella Insurance,,,"6801 Southwest 40th Street, Miami, FL 33155",25.7336144,-80.3051189,33155,,,office:insurance,,osm
Miami Guitars,,,"6703 Southwest 40th Street, Miami, FL 33155",25.7336483,-80.3031831,33155,,,office:accountant,,osm
"Brown Law Group, P.A.",,,"6739 Southwest 40th Street, Miami, FL 33155",25.733666,-80.303618,33155,,,office:lawyer,,osm
Univista Insurance,,,"6711 Southwest 40th Street, Miami, FL 33155",25.7336447,-80.3034286,33155,,,office:insurance,,osm
Claim Check Consultants,,,"6555 Bird Road, Miami, FL 33155",25.7336794,-80.3020929,33155,,,office:insurance,,osm
Truist,,,"1190 Southwest 67th Avenue, Miami, FL 33144",25.7598449,-80.3041568,33144,,,amenity:bank,,osm
Digital Future Marketing,,,"2222 Ponce de Leon Boulevard, Coral Gables, FL 33134",25.7514828,-80.259088,33134,,,office:advertising_agency,,osm
Brownstone Law,+1 786 753-5721,https://brownstonelaw.com/appellate-lawyer/florida-appeals/appellate-attorneys-in-miami-florida/,"2520 Southwest 22nd Street, Miami, FL 33145",25.7501153,-80.2367757,33145,,,office:lawyer,,osm
Chase,+1-305-642-0132,https://locator.chase.com/fl/miami/801-sw-27th-ave,"801 Southwest 27th Avenue, Miami, FL 33135",25.7649725,-80.2386466,33135,,,amenity:bank,,osm
Consulate of Hungary,,https://washington.mfa.gov.hu/page/consulates,"2121 Ponce de Leon Boulevard, Coral Gables, FL 33134",25.7532979,-80.2584844,33134,,,office:diplomatic,,osm
Bank of America,,https://locators.bankofamerica.com/fl/miami/financial-centers-miami-11785.html,"2195 Southwest 8th Street, Miami, FL 33135",25.7655568,-80.2304526,33135,,,amenity:bank,,osm
Consulate General of Barbados,,,,25.7518822,-80.257781,,,,office:diplomatic,,osm
Consulate General of Brazil,,,,25.7325034,-80.2562294,,,,office:diplomatic,,osm
Leasing Office - District West Gables,,,"2001 Ludlam Road, Miami, FL 33155",25.751553,-80.3033896,33155,,,office:estate_agent,,osm
Citibank,+1 786-245-4854,,"1190 South Dixie Highway, Coral Gables, FL 33146",25.7149779,-80.2757822,33146,,,amenity:bank,,osm
Ciao Moving & Storage,+1-305-531-4222,https://ciaomoving.com/,"3000 Coral Way, Miami, FL 33145",25.7498545,-80.2424634,33145,,,office:moving_company,,osm
"Miguel E. Turbay, CPA",,,"2138 Southwest 67th Avenue, Miami, FL 33155",25.7505033,-80.3038206,33155,,,office:financial_advisor,,osm
The Brandon Company,,,,25.7349305,-80.2880478,,,,office:estate_agent,,osm
Space Coast Credit Union,,,"5785 Southwest 40th Street, Miami, FL 33155",25.7341781,-80.2886828,33155,,,amenity:bank,,osm
Kompare Taxes,,,"6807 Southwest 40th Street, Miami, FL 33155",25.7336101,-80.3053087,33155,,,office:tax_advisor,,osm
City National Bank,+1-305-982-3480,,"5782 Southwest 8th Street, West Miami, FL 33144",25.7632728,-80.2892931,33144,,,amenity:bank,,osm
Bank of America,+1-305-351-1036,https://locators.bankofamerica.com/fl/miami/sales-office-atm-miami-109888.html,"5921 Southwest 8th Street, Miami, FL 33144",25.7635993,-80.2919217,33144,,,amenity:bank,,osm
Chase,+1-786-598-5310,https://locator.chase.com/fl/miami/2000-sw-57th-ave,"2000 Southwest 57th Avenue, Miami, FL 33155",25.7521326,-80.2876187,33155,,,amenity:bank,,osm
Ocean Bank,+1-305-265-1025,https://www.oceanbank.com/west-miami-locations.html,"6548 Southwest 8th Street, West Miami, FL 33144",25.7629674,-80.3026545,33144,,,amenity:bank,,osm
Sunstate Bank,,https://www.sunstatefl.com/about-us/location-details.html?id=11100&location-information=west-miami-5722-sw-8th-street--west-miami-fl-33144,"5722 Southwest 8th Street, West Miami, FL 33144",25.7632603,-80.2887742,33144,,,amenity:bank,,osm
Ocean Bank,+1-305-446-1919,https://www.oceanbank.com/coral-gables-locations.html,"2655 Southwest 42nd Avenue, Coral Gables, FL 33134",25.7474167,-80.2622673,33134,,,amenity:bank,,osm
Eutelsat Americas Miami,,http://www.eutelsat.com,2020 Ponce de Leon Boulevard,25.7539809,-80.259091,,,,office:company,,osm
BankUnited,,,,25.7643733,-80.254441,,,,amenity:bank,,osm
924 bird rd coral gable,,,,25.7341429,-80.2720295,,,,office:estate_agent,,osm
ESQ.title | Real Estate Law,+1-305-501-2836,https://www.esqtitle.law,"121 Alhambra Plaza, Coral Gables, FL 33134",25.7525428,-80.2571198,33134,,,office:lawyer,,osm
Consulate General of Peru,+1-786-713-2400,http://www.consulado.pe/es/Miami,"1401 Ponce de Leon Boulevard, Coral Gables, FL 33134",25.7588169,-80.2587152,33134,,,office:diplomatic,,osm
Delia Izquierdo Insurance Agency Inc,+1 305-442-2182,https://deliaizquierdoinsuranceagency.com,"300 Aragon Avenue, Coral Gables, FL 33134",25.7500952,-80.2610478,33134,,,office:insurance,,osm
Bayview Pace,+1-844-518-2343,https://www.bayviewpace.com,"4425 Ponce de Leon Boulevard, Coral Gables, FL 33146",25.731374,-80.2578335,33146,,,office:financial,,osm
SerpGuru,,https://serpguru.io/,"1256 Medina Avenue, Miami, FL 33134",25.7601939,-80.2815041,33134,,,office:advertising_agency,,osm
Fintech Espresso,,https://fintechespresso.com/,,25.7607082,-80.2816982,,,,office:fintech,,osm
Arias & Abbass Your Attorneys,+1-786-530-4357,https://talktomyattorneys.com,"4531 Ponce de Leon Blvd, Coral Gables, FL 33146",25.7295903,-80.2598731,33146,,,office:lawyer,,osm
The Launch Pad,,,,25.7187439,-80.2770607,,,,office:university,,osm
Study Lounge,,,,25.7185679,-80.2774295,,,,office:coworking,,osm
Designhouse,+1 305-456-7253,https://designhouseagency.com,"2222 Ponce de Leon Boulevard, Coral Gables, FL 33134",25.7514608,-80.2588975,33134,,,office:marketing,,osm
University of Miami Parking and Transportation Services,,,"5807 Ponce de Leon Boulevard, Coral Gables, FL 33146",25.7106963,-80.2828385,33146,,,office:university,,osm
Office of Undergraduate Admission,+1-305-284-6000,https://admissions.miami.edu/,"1306 Stanford Drive, Coral Gables, FL 33146",25.7196063,-80.2773051,33146,,,office:university,,osm
Office of the University Registrar,+1-305-284-2294,https://registrar.miami.edu,"1306 Stanford Drive, Coral Gables, FL 33146",25.7195534,-80.277538,33146,,,office:university,,osm
'Canes Central,,,"1307 Stanford Drive, Coral Gables, FL 33146",25.720032,-80.2756652,33146,,,office:university,,osm
Cashier,,,"1307 Stanford Drive, Coral Gables, FL 33146",25.7200125,-80.2756443,33146,,,office:university,,osm
Camner Center for Resources,,,"1307 Stanford Drive, Coral Gables, FL 33146",25.7199956,-80.2757068,33146,,,office:university,,osm
Office of Disability Services,,,"1307 Stanford Drive, Coral Gables, FL 33146",25.7199771,-80.2756881,33146,,,office:university,,osm
Counseling Center,,,"1307 Stanford Drive, Coral Gables, FL 33146",25.7199632,-80.2757509,33146,,,office:university,,osm
Dean of Students Office,,,"1306 Stanford Drive, Coral Gables, FL 33146",25.7202425,-80.2781276,33146,,,office:university,,osm
The Nest,,,"1306 Stanford Drive, Coral Gables, FL 33146",25.720191,-80.2781981,33146,,,office:university,,osm
Student Center Complex Information Desk,,,"1330 Miller Road, Coral Gables, FL 33146",25.7193019,-80.2789898,33146,,,office:university|tourism:information,,osm
University Center Information Desk,,,"1306 Stanford Drive, Coral Gables, FL 33146",25.7196157,-80.2774588,33146,,,office:university|tourism:information,,osm
"De Maio Immigration Law, PLLC",+1 786-232-9120,https://www.demaio-law.com/,"2121 Ponce de Leon Boulevard, Coral Gables, FL 33134",25.7532188,-80.2585327,33134,,,office:lawyer,,osm
"Fleites Law, P.A.",+1 305-643-0300,https://www.fleiteslaw.com,"1800 Southwest 27th Avenue, Miami, FL 33145",25.7546805,-80.2386945,33145,,,office:lawyer,,osm
beyome,,https://www.beyome.com,,25.7053532,-80.2861942,,,,office:estate_agent,,osm
United Banking Community,,,,25.7041669,-80.2865501,,,,amenity:bank,,osm
Consulate General of Paraguay,+1-305-374-9090,https://consulparmiami.org/,"2655 Southwest 42nd Avenue, Coral Gables, FL 33134",25.747483,-80.2612853,33134,,,office:diplomatic,,osm
"Silva & Silva, P.A.",+1-305-445-0011,https://silvasilva.com/,"236 Valencia Avenue, Coral Gables, FL 33134",25.7476774,-80.2595741,33134,,,office:lawyer,,osm
GLADiiUM Technology Partners,+1 305 901 2360,https://gladiium.ua/,"95 Merrick Way, Coral Gables, FL 33134",25.7515738,-80.2563691,33134,,,office:consulting,,osm
America Red Cross - South Florida,,,"335 Southwest 27th Avenue, Miami, FL 33135",25.7689153,-80.2386006,33135,,,office:ngo,,osm
TD Bank,,https://locations.td.com/us/2401-ponce-de-leon-boulevard-coral-gables-miracle-mile,,25.749254,-80.2584114,,,,amenity:bank,,osm
Truist,,,,25.7492622,-80.2569481,,,,amenity:bank,,osm
Bank of America,,https://locators.bankofamerica.com/fl/coralgables/financial-centers-coral-gables-10065.html,,25.7476989,-80.2547912,,,,amenity:bank,,osm
Coral Gables Tag Agency,,,1418 Ponce de Leon Boulevard,25.7585232,-80.259215,,,,office:government,,osm
Bank of America,,https://locators.bankofamerica.com/fl/miami/financial-centers-miami-10032.html,"4020 Southwest 67th Avenue, Miami, FL 33155",25.7326247,-80.3032657,33155,,,amenity:bank,,osm
State Farm,+1-305-661-4213,https://www.kitsiagaines.com/,"6704 Southwest 80th Street, Miami, FL 33143",25.6961167,-80.3016341,33143,,,office:insurance,,osm
Super Insurance Group,,,"2122 Southwest 67th Avenue, Miami, FL 33155",25.7509679,-80.3039048,33155,,,office:insurance,,osm
US Century Bank,,,"8201 South Dixie Highway, Miami, FL 33143",25.6942022,-80.3013836,33143,,,amenity:bank,,osm
Regions Bank,,,"6990 Southwest 8th Street, Miami, 33144",25.7625003,-80.3083007,33144,,,amenity:bank,,osm
Social Security Administration,,,"3663 Southwest 8th Street, Miami, FL 33135",25.7649355,-80.2544317,33135,,,office:government,,osm
First Solution Insurance,,,"6530 Southwest 24th Street, Miami, 33155",25.7478166,-80.3025992,33155,,,office:insurance,,osm
University Credit Union,,,"6250 Southwest 57th Avenue, Miami, 33143",25.7127844,-80.2859227,33143,,,amenity:bank,,osm
M2E Consulting Engineers,,,"5815 Southwest 68th Street, South Miami, FL 33143",25.7083142,-80.2877254,33143,,,office:yes,,osm
Wells Fargo,,,"5880 Southwest 40th Street, Miami, FL 33155",25.7335614,-80.2902795,33155,,,amenity:bank,,osm
Truist,,,"1000 Southwest 67th Avenue, Miami, FL 33144",25.7610511,-80.3042403,33144,,,amenity:bank,,osm
Chase,,,"1570 South Dixie Highway, Coral Gables, FL 33146",25.7077595,-80.2844563,33146,,,amenity:bank,,osm
Gables Engineering,+1-305-774-4400,https://www.gableseng.com/,247 Greco Avenue,25.7305975,-80.2594292,,,,office:company,,osm
Ludlam Insurance,,,"2504 Southwest 67th Avenue, Miami, FL 33155",25.7471127,-80.3037745,33155,,,office:insurance,,osm
Albite Law Group PA,,,"6547 Southwest 24th Street, Miami, FL 33155",25.7482899,-80.3024541,33155,,,office:lawyer,,osm
TD Bank,,https://locations.td.com/us/6601-s-dixie-highway-ludlam-us1,"6601 South Dixie Highway, Miami, FL 33143",25.6947687,-80.3007769,33143,,,amenity:bank,,osm
Bank of America,+1-305-669-6694,https://locators.bankofamerica.com/fl/coralgables/financial-centers-coral-gables-10339.html,"1500 South Dixie Highway, Coral Gables, FL 33146",25.7092595,-80.2828828,33146,,,amenity:bank,,osm
L&R Structural Corp.,,,,25.7337598,-80.3005811,,,,office:company,,osm
Coral Gables Development Services,,,"427 Biltmore Way, Coral Gables, FL 33134",25.748782,-80.2640039,33134,,,office:government,,osm
Walgreens,,,,25.7639803,-80.2638961,,,,amenity:pharmacy|healthcare:pharmacy,,osm
CVS Pharmacy,,https://www.cvs.com/store-locator/coral-gables-fl-pharmacies/1160-s-dixie-hwy-coral-gables-fl-33146/storeid=4059,"1160 South Dixie Highway, Coral Gables, FL 33146",25.7154589,-80.2751753,33146,,,amenity:pharmacy|healthcare:pharmacy,,osm
Miami Spine & Posture Clinic,+1305 448 2600,https://www.miamiposture.com/,"3850 Bird Rd., Coral Gables, 33146",25.7341594,-80.2568944,33146,,,amenity:clinic|healthcare:clinic,,osm
Walgreens,,,"5731 Southwest 40th Street, Miami, FL 33155",25.7349006,-80.2870516,33155,,,amenity:pharmacy|healthcare:pharmacy,,osm
South Miami Family Dental,+1-305-666-3824,,"7741 Southwest 62nd Avenue, South Miami, FL 33143",25.698887,-80.2929126,33143,,,amenity:dentist|healthcare:dentist,,osm
CVS Pharmacy,,https://www.cvs.com/store-locator/miami-fl-pharmacies/2713-sw-8th-st-miami-fl-33135/storeid=1126,,25.7654381,-80.2392628,,,,amenity:pharmacy|healthcare:pharmacy,,osm
Pharma Plus Drug Store,+1-305-262-3738,,"619 Southwest 57th Avenue, Miami, FL 33144",25.7646003,-80.2876372,33144,,,amenity:pharmacy|healthcare:pharmacy,,osm
CVS Pharmacy,+1-305-446-4641,https://www.cvs.com/store-locator/cvs-pharmacy-address/4801+Southwest+8th+Street-Miami-FL-33134/storeid=588,"4801 Southwest 8th Street, Miami, FL 33134",25.7642802,-80.2739997,33134,,,amenity:pharmacy|healthcare:pharmacy,,osm
South Gables Dental,+1-305-665-1263,https://southgablesdental.com/,"4950 South Le Jeune Road, Coral Gables, FL 33146",25.724914,-80.2618682,33146,,,amenity:dentist|healthcare:dentist,,osm
Miami Accident Clinic,+1-786-380-6652,http://www.themiamiaccidentclinic.com,"3727 Southwest 8th Street, Miami, FL 33134",25.7649181,-80.2559285,33134,,,amenity:clinic|healthcare:clinic,,osm
Better Addiction Care,,,"475 Biltmore Way, Coral Gables, FL 33134",25.7486588,-80.2643503,33134,,,healthcare:counselling,,osm
MD Now Urgent Care,,,"6605 South Dixie Highway, Miami, FL 33143",25.6948841,-80.3003784,33143,,,amenity:clinic|healthcare:clinic,,osm
Pharmag Pharmacy,,,"6622 Southwest 24th Street, Miami, FL 33155",25.7477893,-80.3030329,33155,,,amenity:pharmacy|healthcare:pharmacy,,osm
VCA Animal Hospital,+1-305-261-2374,https://vcahospitals.com/cabrera,"6390 Southwest 8th Street, West Miami, FL 33144",25.7629147,-80.2995471,33144,,,amenity:veterinary,,osm
Flossy Smiles Dental Implants & Esthetics: Dr. Gio,+1 786-384-6455,https://www.flossysmiles.com/,"385 Alhambra Circle, Coral Gables, FL 33134",25.7522253,-80.2624446,33134,,,amenity:dentist|healthcare:dentist,,osm
Coral Gables Acupuncture,,https://miamiacupuncture.com,"2645 Southwest 37th Avenue, Miami, FL 33133",25.742333,-80.2540819,33133,,,amenity:hospital|healthcare:hospital,,osm
Parajon Animal Clinic,+1-305-856-2885,https://www.facebook.com/Parajon-Animal-Clinic-452648924756303/,"2751 Southwest 8th Street, Miami, FL 33135",25.7653425,-80.2399491,33135,,,amenity:veterinary,,osm
Walgreens,,,,25.7337494,-80.253295,,,,amenity:pharmacy|healthcare:pharmacy,,osm
Animal Clinic of Miami-Dade,,,"2134 Southwest 67th Avenue, Miami, FL 33155",25.7505745,-80.30383,33155,,,amenity:veterinary,,osm
Red Bird Animal Clinic,,,"5753 Southwest 40th Street, Miami, FL 33155",25.7348097,-80.2879352,33155,,,amenity:veterinary,,osm
Pancitas Pregnancy and Ultrasound,,,,25.7349341,-80.2879513,,,,healthcare:laboratory,,osm
Quest Diagnostics,,,,25.7349341,-80.2878547,,,,healthcare:laboratory,,osm
CVS Pharmacy,,https://www.cvs.com/store-locator/miami-fl-pharmacies/6780-s-w-40th-st-miami-fl-33155/storeid=1127,"6780 Southwest 40th Street, Miami, FL 33155",25.7318927,-80.3045078,33155,,,amenity:pharmacy|healthcare:pharmacy,,osm
CVS Pharmacy,+1-305-266-5526,https://www.cvs.com/store-locator/cvs-pharmacy-address/5695+Southwest+8th+Street-Miami-FL-33134/storeid=3443,"5695 Southwest 8th Street, Miami, FL 33134",25.7639111,-80.2875866,33134,,,amenity:pharmacy|healthcare:pharmacy,,osm
Trail Animal Hospital,+1-305-261-0793,https://www.trailanimalhospital.com/,"6464 Southwest 8th Street, West Miami, FL 33144",25.7629393,-80.3011102,33144,,,amenity:veterinary,,osm
Jenny Craig,+1-305-448-3508,https://locations.jennycraig.com/fl/miami/weight-loss-center-960.html,"2720 South Dixie Highway, Miami, FL 33133",25.7389079,-80.2395447,33133,,,healthcare:counselling,,osm
Passport Health Pinecrest Travel Clinic,+1 786-244-7255,,"8603 South Dixie Highway, Pinecrest, FL 33143",25.6902179,-80.306007,33143,,,amenity:clinic|healthcare:clinic,,osm
Choice MD,+1-305-777-0219,https://www.choicemd.com,"4000 Ponce de Leon Boulevard, Coral Gables, FL 33146",25.7339831,-80.2589483,33146,,,amenity:dentist|healthcare:dentist,,osm
National Headache Institute,+1-305-440-5969,https://nationalheadacheinstitute.com/miami,"2344 Douglas Road, Coral Gables, FL 33134",25.7507149,-80.2547981,33134,,,healthcare:yes,,osm
National Stem Cell Clinic,+1-305-440-5969,https://www.nationalstemcellclinic.com/miami,"2344 Douglas Road, Coral Gables, FL 33134",25.750734,-80.2547748,33134,,,healthcare:hospital,,osm
"Jose Rodríguez-Feliz, MD",+1 305-563-3030,https://rodriguezfelizmd.com/,,25.7061216,-80.2853069,,,,amenity:doctors|healthcare:doctor,,osm
Zuri Plastic Surgery,+1 786-804-1603,https://www.zuriplasticsurgery.com,"7540 SW 61st Ave, South Miami, FL 33143",25.7019527,-80.2948455,33143,,,amenity:doctors|healthcare:doctor,,osm
Glowing Healthcare LLC,+1-305-308-6966,https://glowinghc.com/,"430 S Dixie HWY, Suite 207, Coral Gables, FL 33146",25.7254233,-80.2626973,33146,,,healthcare:centre,,osm
CVS Pharmacy,,https://www.cvs.com/store-locator/miami-fl-pharmacies/5748-sw-40th-st-miami-fl-33155/storeid=10111,,25.7335494,-80.2876236,,,,amenity:pharmacy|healthcare:pharmacy,,osm
Forma Dental,+1-786-762-2465,https://formadental.co/,"69 Merrick Way, Coral Gables, FL 33134",25.7511964,-80.2556895,33134,,,amenity:dentist|healthcare:dentist,,osm
Zambrano Orthodontics,+1 305-394-8112,https://miamidadeorthodontist.com/,"550 Biltmore Way, Coral Gables, FL 33134",25.7477988,-80.2659642,33134,,,amenity:dentist|healthcare:dentist,,osm
Vivify,,,,25.7328542,-80.3093144,,,,healthcare:alternative,,osm
Kindred Hospital - South Florida - Coral Gables,+1 786 526 6101,https://www.khcoralgables.com,,25.7637168,-80.2789477,,,,amenity:hospital|healthcare:hospital,,osm
