business_name,phone,website,address,lat,lon,postcode,rating,review_count,category_raw,price,source
Damas Law,+1 305-460-1119,,,25.7513011,-80.25556739999999,33134,5.0,39.0,Law firm,None,outscraper
"Veliz & Associates P.A., an Estate & Legacy Planning Firm",+1 786-839-3840,,,25.747757099999998,-80.2552625,33134,5.0,91.0,Estate planning attorney,None,outscraper
The Law Offices of Gonzalez & Associates,+1 305-758-7774,,,25.7624969,-80.25874139999999,33134,4.8,303.0,Personal injury attorney,None,outscraper
"Ernesto Martinez, Jr., P.A.",+1 305-446-0702,,,25.747486499999997,-80.26152669999999,33134,5.0,38.0,Estate planning attorney,None,outscraper
Lavender Greenberg PLLC,+1 786-832-4694,,,25.748469099999998,-80.2581627,33134,5.0,104.0,Estate planning attorney,None,outscraper
Florida Trust and Estate Pro,+1 305-791-1529,,,25.757054399999998,-80.25916629999999,33134,5.0,60.0,Probate attorney,None,outscraper
Lorenzo Law,+1 305-224-6811,,,25.7460773,-80.25466159999999,33134,5.0,179.0,Estate planning attorney,None,outscraper
Rossen Law Firm,+1 786-936-1633,,,25.747722,-80.25473989999999,33134,5.0,44.0,Criminal justice attorney,None,outscraper
The Estate Plan,+1 305-735-2689,,,25.747303,-80.2582089,33134,4.8,96.0,Estate planning attorney,None,outscraper
"SANCHEZ ELKINS LAW, P.A.",+1 305-819-8090,,,25.752783599999997,-80.25727979999999,33134,4.5,73.0,Family law attorney,None,outscraper
"Jonathan B. Blecher, P.A.",+1 305-449-9069,,,25.7484948,-80.2581245,33134,4.9,191.0,Criminal justice attorney,None,outscraper
"The Martinez Law Offices, P.A.",+1 305-577-3444,,,25.7639008,-80.25886849999999,33134,5.0,1.0,Attorney,None,outscraper
"Arias and Pereira, PLLC",+1 786-360-1341,,,25.747968699999998,-80.2546617,33134,5.0,56.0,Immigration attorney,None,outscraper
"Hirzel Dreyfuss & Dempsey, PLLC (Attorneys at Law)",+1 305-615-1617,,,25.7410535,-80.2774137,33134,5.0,27.0,Attorney,None,outscraper
MSPG Law Group,+1 305-444-1887,,,25.764946899999998,-80.259072,33134,4.4,116.0,Attorney,None,outscraper
"Judith Ramos Attorney at Law - Divorce, Child Custody, Family Lawyers, Free Consultation",+1 786-353-6417,,,25.7503404,-80.2570322,33134,5.0,24.0,Family law attorney,None,outscraper
"Trust Counsel, P.L.",+1 305-707-7126,,,25.752593899999997,-80.25979389999999,33134,4.9,147.0,Estate planning attorney,None,outscraper
Dream Team Law,+1 855-255-8326,,,25.7606137,-80.2591964,33134,4.5,217.0,Personal injury attorney,None,outscraper
Mancebo Law & Title,+1 305-488-5721,,,25.7444821,-80.2596311,33134,4.9,54.0,Real estate attorney,None,outscraper
"Halpern Santos & Pinkert, P.A.",+1 305-445-1111,,,25.751863,-80.257826,33134,4.9,50.0,Personal injury attorney,None,outscraper
Law Office of Jennifer Sardiña,+1 305-448-2297,,,25.7482732,-80.2561336,33134,4.9,18.0,Attorney,None,outscraper
"The Law Offices of Osman Lopez, P.A.",+1 786-746-7713,,,25.7529118,-80.2550875,33134,5.0,35.0,Family law attorney,None,outscraper
"Attorney Hernando V. Pineres, Esq.",+1 305-536-3400,,,25.753943999999997,-80.25941999999999,33134,5.0,27.0,Legal services,None,outscraper
Florida Truck Attorneys,+1 305-709-0708,,,25.763364799999998,-80.2587757,33134,5.0,1.0,Personal injury attorney,None,outscraper
"Ballaga, Freedman & Atkins, LLP",+1 305-747-7550,,,25.751321599999997,-80.262164,33134,5.0,7.0,Real estate attorney,None,outscraper
GR Law Firm,+1 305-777-0243,,,25.747419299999997,-80.2622025,33134,4.8,42.0,Immigration attorney,None,outscraper
Richard J. Preira & Associates,+1 305-351-9522,,,25.7518794,-80.25791,33134,5.0,16.0,Family law attorney,None,outscraper
Chevallier Law,+1 305-974-1490,,,25.747722,-80.25473989999999,33134,4.6,17.0,Law firm,None,outscraper
Extraordinary Immigration PLLC,+1 305-391-2105,,,25.752630699999997,-80.257165,33134,4.9,60.0,Immigration attorney,None,outscraper
Saltiel Law Group,+1 305-520-7916,,,25.752593899999997,-80.25979389999999,33134,4.6,,Business attorney,None,outscraper
Barakat + Bossa,+1 305-444-3114,,,25.752692,-80.259923,33134,4.9,,Law firm,None,outscraper
The Morgan Law Group,+1 305-569-9900,,,25.7518402,-80.25934769999999,33134,4.4,,Law firm,None,outscraper
"Segarra & Associates, P.A.",+1 305-742-5042,,,25.7474839,-80.26156259999999,33134,4.6,36.0,Family law attorney,None,outscraper
Dorta & Ortega PA,+1 305-461-5454,,,25.7643275,-80.25849439999999,33134,4.7,,Attorney,None,outscraper
Law Offices of Sandra I. Murado,+1 305-448-4300,,,25.748469099999998,-80.2581627,33134,4.7,,Attorney,None,outscraper
"Sullivan, Admire & Sullivan, P.A.",+1 305-444-6121,,,25.7481883,-80.2581703,33134,4.9,,Estate planning attorney,None,outscraper
"Scott Merl, P.A.",+1 305-444-1575,,,25.733912999999998,-80.261437,33146,4.4,23.0,Personal injury attorney,None,outscraper
"Weiss Serota Helfman Cole + Bierman, P.L",+1 305-854-0800,,,25.7459134,-80.2592355,33134,4.8,4.0,Trial attorney,None,outscraper
"Perez-Abreu & Martin-Lavielle, P.A.",+1 305-443-8794,,,25.7633095,-80.25892669999999,33134,4.5,25.0,Divorce lawyer,None,outscraper
"Castellon Laurent & Schlesinger, LLC.",+1 786-540-0808,,,25.753619,-80.258988,33134,4.6,,Attorney,None,outscraper
"Navarro Immigration Law Firm, LLC",+1 786-734-1671,,,25.750383199999998,-80.2569512,33134,5.0,,Legal services,None,outscraper
Aronfeld Trial Lawyers,+1 305-441-0440,,,25.7529044,-80.2550807,33134,4.8,205.0,Personal injury attorney,None,outscraper
Fonte Friz-Garcia Immigration Firm,+1 305-446-1151,,,25.763358999999998,-80.258827,33134,4.9,129.0,Immigration attorney,None,outscraper
"Beltran Brito, LLP",+1 305-860-4050,,,25.7484872,-80.25819349999999,33134,4.8,,Attorney,None,outscraper
Katz Barron,+1 305-703-7670,,,25.763275,-80.2589198,33134,5.0,,Attorney,None,outscraper
DLE Lawyers | Abogados De Accidentes Miami,+1 305-363-7855,,,25.7524895,-80.2623618,33134,4.8,177.0,Personal injury attorney,None,outscraper
"Zediker Law Firm, P.A.",+1 305-269-4600,,,25.7524895,-80.2623618,33134,4.6,,Law firm,None,outscraper
"Florin Law, P.A.",+1 305-445-8988,,,25.7526324,-80.2571634,33134,4.5,,Attorney,None,outscraper
"Cordero & Associates, P.A.",+1 305-777-2677,,,25.763886799999998,-80.2567002,33134,4.5,43.0,Law firm,None,outscraper
"Orshan, Spann & Fernandez-Mesa",+1 305-853-9161,,,25.7518796,-80.25805,33134,4.6,10.0,Divorce lawyer,None,outscraper
Sallato and Associates P.A. Attorneys at law,+1 305-598-9600,,,25.747488999999998,-80.26149099999999,33134,4.4,22.0,Family law attorney,None,outscraper
"CINDY BLANDON LAW FIRM, P.A.",+1 786-463-4136,,,25.7474891,-80.26149079999999,33134,5.0,15.0,Attorney,None,outscraper
QUARANTA P.A. TRIAL LAWYERS,+1 786-901-5685,,,25.7570537,-80.2591825,33134,5.0,5.0,Legal services,None,outscraper
Alex D Sirulnik Pa,+1 305-443-7211,,,25.7525612,-80.2584456,33134,4.9,27.0,Attorney,None,outscraper
"Michael Borell, P.A.",+1 305-597-0036,,,25.7474939,-80.2615744,33134,5.0,3.0,Real estate attorney,None,outscraper
Freedland Harwin Valori Gander - Medical Malpractice Attorneys,+1 786-788-7051,,,25.7625,-80.258647,33134,4.9,46.0,Personal injury attorney,None,outscraper
"Remer, Georges-Pierre & Hoogerwoerd, PLLC",+1 305-416-5000,,,25.746535599999998,-80.2578541,33134,4.3,289.0,Employment attorney,None,outscraper
The Law Office of Joel Defabio,+1 305-433-6191,,,25.752691799999997,-80.25992289999999,33134,4.9,26.0,Criminal justice attorney,None,outscraper
ESQ.title | Real Estate Law,+1 305-501-2836,,,25.7526324,-80.2571634,33134,5.0,60.0,Real estate attorney,None,outscraper
Linde Legal | Elder Law & Medicaid Planning,+1 305-722-5533,,,25.7503608,-80.2569431,33134,4.9,74.0,Elder law attorney,None,outscraper
Colson Hicks Eidson,+1 305-476-7400,,,25.7638116,-80.2570562,33134,4.0,8.0,Legal services,None,outscraper
"Law Offices of Anastasia M. Garcia, P.A.",+1 305-461-5885,,,25.753322599999997,-80.2590953,33134,4.1,9.0,Family law attorney,None,outscraper
"Salva Hale Law, P.A.",+1 305-432-3443,,,25.7335523,-80.2587697,33146,5.0,70.0,Law firm,None,outscraper
Sardina Law Corporate/Immigration Lawyers,+1 305-468-9262,,,25.7318905,-80.256965,33146,4.9,78.0,Immigration attorney,None,outscraper
The Florida Probate & Family Law Firm,+1 305-384-1540,,,25.7477885,-80.25471449999999,33134,4.9,382.0,Divorce lawyer,None,outscraper
The Law Office of Matthew E. Ladd,+1 305-665-3978,,,25.7265248,-80.2634506,33146,5.0,123.0,Criminal justice attorney,None,outscraper
MPM Law,+1 305-330-5445,,,25.747722,-80.25473989999999,33146,5.0,17.0,Criminal justice attorney,None,outscraper
Tomas Law Firm,+1 305-967-8594,,,25.708783,-80.2821069,33146,5.0,13.0,Tax attorney,None,outscraper
Law Office of Jason M. Sullivan-Immigration Lawyer,+1 305-394-6273,,,25.734001799999998,-80.2590085,33146,5.0,10.0,Immigration attorney,None,outscraper
"Patino & Associates, P.A.",+1 305-443-6163,,,25.747421199999998,-80.2569989,33134,4.7,40.0,General practice attorney,None,outscraper
"CAVA Law, LLC",+1 786-675-6830,,,25.711398199999998,-80.279476,33146,4.9,61.0,Bankruptcy attorney,None,outscraper
Law Offices of Andre A. Rouviere,+1 305-774-7000,,,25.733912999999998,-80.261437,33146,4.8,86.0,Attorney,None,outscraper
"Robert N. Pelier, P. A.",+1 305-529-9199,,,25.726529,-80.26344399999999,33146,4.9,96.0,Attorney,None,outscraper
Business Lawyer Miami - Cueto Law Group,+1 786-882-5710,,,25.747722,-80.25473989999999,33146,5.0,122.0,Business attorney,None,outscraper
Coral Gables Divorce Lawyers | Cabanas Law Firm,+1 786-998-9389,,,25.7475539,-80.2619213,33134,4.9,54.0,Divorce lawyer,None,outscraper
"Thomas-McDonald Law Firm, P.A.",+1 305-928-6999,,,25.709636399999997,-80.2820192,33146,5.0,40.0,Family law attorney,None,outscraper
HADEED LEGAL,+1 954-738-9757,,,25.734001799999998,-80.2590085,33146,5.0,71.0,Estate planning attorney,None,outscraper
Law Offices of Martin J Rivas PA,+1 305-441-2221,,,25.7635841,-80.28201299999999,33134,4.8,69.0,Attorney,None,outscraper
Law Offices of Nicole Alvarez P.A.,+1 305-440-0736,,,25.7570339,-80.2591846,33134,4.9,98.0,Family law attorney,None,outscraper
"Werner, Hoffman, Greig & Garcia",+1 305-518-1619,,,25.7277907,-80.25698899999999,33133,4.9,51.0,Personal injury attorney,None,outscraper
"The Law Office of Scott A. Ferris, P.A.",+1 305-670-3330,,,25.753322599999997,-80.2590953,33134,5.0,36.0,Criminal justice attorney,None,outscraper
"South Florida Law, PLLC",+1 954-900-8885,,,25.747696899999998,-80.2547889,33134,5.0,46.0,Law firm,None,outscraper
"Veliz & Associates P.A., an Estate & Legacy Planning Firm",+1 786-839-3840,,,25.747757099999998,-80.2552625,33134,5.0,91.0,Estate planning attorney,None,outscraper
Dohan Law,+1 305-536-3400,,,25.753973,-80.259171,33134,4.9,75.0,Attorney,None,outscraper
"Alfredo A. Izaguirre, P.A.",+1 305-442-0425,,,25.753492899999998,-80.2616142,33134,4.9,106.0,Criminal justice attorney,None,outscraper
"Rosales|Lopez, Attorneys at Law",+1 786-505-1024,,,25.7518796,-80.25805,33134,4.9,52.0,Legal services,None,outscraper
"Bello & Martinez, PLLC.",+1 305-967-8594,,,25.708783,-80.2821069,33146,4.9,56.0,Attorney,None,outscraper
J Muir & Associates - Miami Business Law Firm,+1 786-755-0730,,,25.752630699999997,-80.257165,33134,5.0,80.0,Business attorney,None,outscraper
"Yelen Yelen & Simon, P.A.",+1 305-445-3721,,,25.7610985,-80.25929119999999,33134,5.0,43.0,Estate planning attorney,None,outscraper
Friedland | Carmona,+1 305-661-2008,,,25.70966,-80.28196,33146,4.9,46.0,Attorney,None,outscraper
WorkInjuryRights.com,+1 786-746-8094,,,25.734001799999998,-80.2590085,33146,4.9,100.0,Personal injury attorney,None,outscraper
"The Gilchrist Law Firm, P.A.",+1 786-408-6815,,,25.748469099999998,-80.2581627,33134,4.8,61.0,Legal services,None,outscraper
"Law Offices of Feldman, Baron & Ventura",+1 305-443-5235,,,25.7468884,-80.2568555,33134,4.8,196.0,Attorney,None,outscraper
"Becker, Coral Gables, FL",+1 305-262-4433,,,25.7484851,-80.2582676,33134,4.8,4.0,Attorney,None,outscraper
"Cornish Hernandez Gonzalez, PLLC",+1 305-745-7035,,,25.7484947,-80.2581494,33134,5.0,231.0,Personal injury attorney,None,outscraper
Rossen Law Firm,+1 786-936-1633,,,25.747722,-80.25473989999999,33134,5.0,44.0,Criminal justice attorney,None,outscraper
Moises|Gross,+1 305-306-3055,,,25.762759,-80.2628976,33134,4.7,48.0,Insurance attorney,None,outscraper
Lorenzo Law,+1 305-224-6811,,,25.7460773,-80.25466159999999,33134,5.0,,Estate planning attorney,None,outscraper
Ferrer Law PA,+1 844-220-5612,,,25.757074499999998,-80.2591482,33134,5.0,122.0,Personal injury attorney,None,outscraper
"Scott Merl, P.A.",+1 305-444-1575,,,25.733912999999998,-80.261437,33146,4.4,23.0,Personal injury attorney,None,outscraper
"The Padron Law Group, PLLC",+1 305-377-9666,,,25.7319712,-80.2575257,33146,5.0,6.0,Family law attorney,None,outscraper
"The Law Offices of Walter A. Reynoso, P.A.",+1 305-441-8881,,,25.753684699999997,-80.2552493,33134,4.8,51.0,Trial attorney,None,outscraper
"Law Offices of Carl Palomino, P.A.",+1 305-774-9790,,,25.765428999999997,-80.257999,33134,4.8,,Attorney,None,outscraper
"Law Offices of Deeb & Deeb, P.A.",+1 305-985-7818,,,25.751740899999998,-80.261132,33134,4.9,,Estate planning attorney,None,outscraper
Romano Law,+1 786-998-8281,,,25.728306,-80.26003879999999,33133,4.8,,Attorney,None,outscraper
"Law Offices of Nicholas Felzen, P.A.",+1 786-787-7650,,,25.712138,-80.2791447,33146,4.9,,Real estate attorney,None,outscraper
Ayala Law PA,+1 305-570-2208,,,25.7500733,-80.235952,33145,4.9,,Law firm,None,outscraper
The Farber Law Firm,+1 305-774-0134,,,25.752495699999997,-80.2584705,33134,5.0,140.0,Personal injury attorney,None,outscraper
Harry C. Palmer III,+1 305-445-2424,,,25.7325047,-80.256129,33146,5.0,,Attorney,None,outscraper
"Jacqueline A. Salcines, P.A.",+1 305-669-5280,,,25.7222573,-80.2669059,33146,4.4,,Real estate attorney,None,outscraper
"Law Office Manuel Gonzalez, Jr & Gabriel Gonzalez",+1 305-444-1400,,,25.752630699999997,-80.257165,33134,5.0,,Attorney,None,outscraper
Law Office of Casais & Prias,+1 305-722-8015,,,25.7501206,-80.25845609999999,33134,4.9,,Attorney,None,outscraper
Ghantous Ibrahim,+1 305-442-7177,,,25.7256371,-80.2622863,33146,4.7,87.0,Attorney,None,outscraper
"Ernesto Martinez, Jr., P.A.",+1 305-446-0702,,,25.747486499999997,-80.26152669999999,33134,5.0,38.0,Estate planning attorney,None,outscraper
Laila Gonzalez Esq.,+1 305-826-1774,,,25.711398199999998,-80.279476,33146,4.8,127.0,Bankruptcy attorney,None,outscraper
"Estevez-Pazos Law Firm, P.A.",+1 305-717-7130,,,25.732026299999998,-80.2573834,33146,4.7,23.0,Divorce lawyer,None,outscraper
Lavender Greenberg PLLC,+1 786-832-4694,,,25.748469099999998,-80.2581627,33134,5.0,104.0,Estate planning attorney,None,outscraper
Rafael Fabian PA,+1 305-856-6700,,,25.726004,-80.264094,33146,5.0,16.0,Attorney,None,outscraper
"Dominguez Law Firm, PLLC",+1 305-741-4214,,,25.752573899999998,-80.25720659999999,33134,5.0,56.0,Immigration attorney,None,outscraper
Law Office of Aburto P.A.,+1 305-694-9690,,,25.765363299999997,-80.25783229999999,33134,4.9,307.0,Attorney,None,outscraper
"Richard A. Schurr, P. A.",+1 305-204-4924,,,25.7469967,-80.256776,33134,4.9,41.0,Attorney,None,outscraper
Ana Davide Law Firm,+1 305-854-6100,,,25.7256251,-80.26231829999999,33146,4.5,22.0,Attorney,None,outscraper
"BG Law, P.A.",+1 786-431-5779,,,25.762497399999997,-80.2586688,33134,5.0,27.0,Attorney,None,outscraper
FLC Law,+1 786-505-5257,,,25.7096451,-80.28200149999999,33146,4.6,11.0,Law firm,None,outscraper
Callejo Law,+1 305-392-0772,,,25.708783,-80.2821069,33146,5.0,126.0,Personal injury attorney,None,outscraper
"Law Office of Yoel Molina, P.A.",+1 305-548-5020,,,25.7474891,-80.26149079999999,33134,5.0,76.0,Attorney,None,outscraper
"Sullivan, Admire & Sullivan, P.A.",+1 305-444-6121,,,25.7481883,-80.2581703,33134,4.9,12.0,Estate planning attorney,None,outscraper
Mancebo Law & Title,+1 305-488-5721,,,25.7444821,-80.2596311,33134,4.9,54.0,Real estate attorney,None,outscraper
"Casal & Moreno, P.A.",+1 305-476-5080,,,25.752692,-80.259923,33134,4.9,15.0,Attorney,None,outscraper
"The Legal Team, PLLC",+1 786-307-2393,,,25.734001799999998,-80.2590085,33146,4.4,14.0,Law firm,None,outscraper
Law Office of Aymee C. Gonzalez,+1 786-584-7970,,,25.7265248,-80.2634506,33146,5.0,1.0,Law firm,None,outscraper
"Lopez Legal, P.A.",+1 305-306-8422,,,25.7077232,-80.2832859,33146,5.0,15.0,Attorney,None,outscraper
Carrillo & Carrillo PA,+1 305-460-6001,,,25.759333299999998,-80.25865979999999,33134,4.6,9.0,Law firm,None,outscraper
"The Martinez Law Offices, P.A.",+1 305-577-3444,,,25.7639008,-80.25886849999999,33134,5.0,1.0,Attorney,None,outscraper
Gaebe Mullen Antonelli & DiMatteo,+1 305-667-0223,,,25.7256371,-80.2622863,33146,5.0,2.0,Attorney,None,outscraper
"Jennifer M. Betancourt, Esq. | JMB LAW, PLLC",+1 305-396-3369,,,25.7294962,-80.2596949,33146,4.8,26.0,Family law attorney,None,outscraper
"RobinsonLaw, P.A.",+1 305-662-7618,,,25.704927899999998,-80.2835497,33143,4.3,18.0,Real estate attorney,None,outscraper
"Coto Law Firm, P.A.",+1 305-668-6228,,,25.7112047,-80.27949749999999,33146,5.0,5.0,Real estate attorney,None,outscraper
George A David PA,+1 305-569-9980,,,25.7244705,-80.2637324,33146,2.9,7.0,Attorney,None,outscraper
Mesa Law Firm,+1 305-831-4533,,,25.7312335,-80.236791,33133,5.0,363.0,Personal injury attorney,None,outscraper
FairLaw Firm,+1 305-928-4893,,,25.731890999999997,-80.2569649,33146,4.6,135.0,Employment attorney,None,outscraper
Perez Abello Law PLLC,+1 786-485-0778,,,25.711398199999998,-80.279476,33146,5.0,2.0,Law firm,None,outscraper
FORS | ATTORNEYS AT LAW,+1 305-448-5977,,,25.761008399999998,-80.25928379999999,33134,5.0,10.0,Trial attorney,None,outscraper
"The Law Office of Cristina De Oliveira, P.A.",+1 305-461-1660,,,25.7340275,-80.2590105,33146,3.0,2.0,Legal services,None,outscraper
Katz Barron,+1 305-703-7670,,,25.763275,-80.2589198,33134,5.0,3.0,Attorney,None,outscraper
Rodriguez Oscar,+1 305-442-1991,,,25.7298238,-80.26225269999999,33146,4.5,2.0,Attorney,None,outscraper
Nicklaus & Associates,+1 305-460-9888,,,25.7262554,-80.2636527,33146,5.0,2.0,Legal services,None,outscraper
"MS Law, PLLC",+1 305-972-0070,,,25.7069922,-80.2833948,33146,5.0,2.0,Law firm,None,outscraper
Robert Sheldon Immigration Law,+1 305-529-8880,,,25.750023,-80.243971,33145,4.6,340.0,Immigration attorney,None,outscraper
Vinocur Law Firm,+1 855-734-1009,,,25.7096992,-80.2841785,33146,5.0,2.0,Attorney,None,outscraper
Aronfeld Trial Lawyers,+1 305-441-0440,,,25.7529044,-80.2550807,33134,4.8,205.0,Personal injury attorney,None,outscraper
"Jorge Luis Lopez-Garcia, P.A.",+1 305-662-2525,,,25.708802199999997,-80.2822115,33146,4.5,8.0,Attorney,None,outscraper
Colson Hicks Eidson,+1 305-476-7400,,,25.7638116,-80.2570562,33134,4.0,8.0,Legal services,None,outscraper
Punancy & Cosentino,+1 305-461-4349,,,25.7077232,-80.28328669999999,33146,4.4,73.0,Immigration & naturalization service,None,outscraper
Teri Guttman Valdes LLC,+1 305-677-0537,,,25.706944999999997,-80.28349,33146,4.0,4.0,Attorney,None,outscraper
Agentis PLLC,+1 305-722-2002,,,25.7475001,-80.2555239,33134,4.3,12.0,Attorney,None,outscraper
Katzen & Katzen PA,+1 305-596-2000,,,25.710941,-80.2806347,33146,5.0,3.0,Attorney,None,outscraper
Robert M Miller Law Office,+1 305-665-1993,,,25.709705399999997,-80.2841995,33146,5.0,1.0,Attorney,None,outscraper
Paramount Tax & Accounting Coral Gables,+1 786-788-7877,,,25.7518796,-80.25805,33134,5.0,5.0,Tax preparation,None,outscraper
Block Advisors,+1 305-774-6822,,,25.748875899999998,-80.2582836,33134,4.9,247.0,Tax preparation service,None,outscraper
"Gables Tax Planning Group, LLC",+1 888-477-0108,,,25.755435,-80.258605,33134,5.0,33.0,Accounting firm,None,outscraper
Tax House Gables,+1 786-829-3261,,,25.751582,-80.2165167,33145,5.0,101.0,Tax preparation,None,outscraper
Max Your Tax Inc.,+1 786-953-8620,,,25.7647935,-80.25581869999999,33134,4.6,83.0,Tax preparation service,None,outscraper
"A&G - CPA Firm Coral Gables, FL",+1 786-838-7062,,,25.7410259,-80.2772445,33134,4.9,38.0,Certified public accountant,None,outscraper
The Tax Team,+1 305-269-8445,,,25.7509852,-80.2553607,33134,4.7,120.0,Tax preparation,None,outscraper
"OTERO CPA, LLC",+1 786-557-2342,,,25.7569256,-80.2586812,33134,5.0,46.0,Accounting firm,None,outscraper
DAN TAX Financial Services,+1 305-455-6194,,,25.7456756,-80.26129569999999,33134,4.6,10.0,Tax preparation service,None,outscraper
"Karen E. Lee, CPA",+1 305-815-1462,,,25.709029599999997,-80.2720988,33146,4.8,10.0,Tax preparation service,None,outscraper
BPA Accounting Services Inc,+1 305-448-0542,,,25.753684699999997,-80.2552493,33134,5.0,46.0,Accountant,None,outscraper
Heyer Accounting & Tax,+1 786-693-9358,,,25.732505,-80.256129,33146,4.9,148.0,Accounting firm,None,outscraper
E. Gomez CPA LLC,+1 305-497-0552,,,25.7340275,-80.2590105,33146,4.7,38.0,Certified public accountant,None,outscraper
