business_name,phone,website,address,lat,lon,postcode,rating,review_count,category_raw,price,source
Clarion Inn & Suites Miami International Airport,+1 305-921-4268,,,25.808235099999997,-80.2821426,33166,3.3,4762.0,Hotel,2 stars,outscraper
Homewood Suites by Hilton Miami-Airport/Blue Lagoon,+1 305-261-3335,,,25.7816843,-80.2845964,33126,4.0,2335.0,Extended stay hotel,3 stars,outscraper
"The Ritz-Carlton Key Biscayne, Miami",+1 305-365-4500,,,25.6915779,-80.1579217,33149,4.5,2896.0,Hotel,5 stars,outscraper
SpringHill Suites by Marriott Miami Airport South Blue Lagoon Area,+1 305-265-0144,,,25.7768986,-80.3064852,33126,3.8,2081.0,Hotel,3 stars,outscraper
Miami Vacation Rentals-Coconut Grove,+1 305-606-3421,,,25.727273699999998,-80.2405395,33133,4.4,31.0,Hotel,None,outscraper
Staybridge Suites Miami International Airport by IHG,+1 786-629-1413,,,25.7990189,-80.25516449999999,33142,4.2,1686.0,Extended stay hotel,3 stars,outscraper
Private Residences at Hotel Arya by SoFLA,+1 786-545-2204,,,25.727273699999998,-80.2405395,33133,,,Hotel,None,outscraper
Hampton Inn Miami Dadeland,+1 305-269-0072,,,25.694005999999998,-80.307039,33143,4.2,1282.0,Hotel,2 stars,outscraper
Aloft by Marriott Miami Dadeland,+1 305-595-6000,,,25.6879346,-80.3189242,33156,3.8,918.0,Hotel,3 stars,outscraper
Pullman Miami Airport,+1 305-264-4888,,,25.782143299999998,-80.291748,33126,4.0,4461.0,Hotel,4 stars,outscraper
Tower Hotel - Calle Ocho By At Mine Hospitality,+1 305-497-7553,,,25.766339,-80.218901,33135,4.6,297.0,Hotel,None,outscraper
Element by Marriott Miami International Airport,+1 305-636-1600,,,25.7994082,-80.2536571,33142,4.0,2734.0,Hotel,3 stars,outscraper
Extended Stay America Suites- Miami - Airport - Blue Lagoon,+1 305-260-0085,,,25.778164,-80.30358149999999,33126,3.7,1579.0,Extended stay hotel,2 stars,outscraper
InterContinental Miami by IHG,+1 305-577-1000,,,25.7721907,-80.18590309999999,33131,4.5,7811.0,Hotel,4 stars,outscraper
The Elser Hotel Miami,+1 786-472-1000,,,25.7788802,-80.1890556,33132,4.5,3227.0,Hotel,4 stars,outscraper
DoubleTree by Hilton Hotel Miami Airport & Convention Center,+1 305-261-3800,,,25.7786436,-80.3100043,33126,3.6,4434.0,Hotel,3 stars,outscraper
AC Hotel Miami Dadeland,+1 305-668-4490,,,25.691781199999998,-80.3157301,33156,4.4,512.0,Hotel,4 stars,outscraper
EVEN Hotel Miami - Airport by IHG,+1 305-636-7000,,,25.799238,-80.25221289999999,33142,3.8,1854.0,Wellness hotel,3 stars,outscraper
Home2 Suites by Hilton Miami Airport South Blue Lagoon,+1 305-567-2599,,,25.7815495,-80.2867709,33126,3.8,278.0,Extended stay hotel,3 stars,outscraper
EB Hotel Miami,+1 305-324-6835,,,25.808789899999997,-80.2661565,33166,4.6,3019.0,Hotel,4 stars,outscraper
Sonesta Miami Airport,+1 305-446-9000,,,25.7812117,-80.2649667,33126,4.1,3034.0,Hotel,3 stars,outscraper
Miami Airport Marriott,+1 305-649-5000,,,25.784108999999997,-80.2624202,33126,4.1,3499.0,Hotel,4 stars,outscraper
Miami Princess Hotel,+1 305-441-1862,,,25.7828566,-80.2649886,33126,3.5,888.0,Hotel,3 stars,outscraper
Residence Inn by Marriott Miami Airport,+1 305-642-8570,,,25.7837875,-80.26172609999999,33126,3.9,900.0,Hotel,3 stars,outscraper
Courtyard by Marriott Miami Dadeland,+1 305-670-1220,,,25.6860862,-80.3147798,33156,4.0,697.0,Hotel,3 stars,outscraper
InterContinental at Doral Miami by IHG,+1 305-468-1400,,,25.797556,-80.335944,33172,4.5,2897.0,Hotel,4 stars,outscraper
Hilton Miami Dadeland,+1 786-975-1920,,,25.6863738,-80.3420914,33176,4.3,1346.0,Hotel,4 stars,outscraper
Novotel Miami Brickell,+1 786-600-2600,,,25.7597839,-80.19692309999999,33129,4.2,3295.0,Hotel,4 stars,outscraper
Miami International Airport Hotel,+1 305-871-4100,,,25.7951496,-80.27858069999999,33122,4.1,28181.0,Hotel,3 stars,outscraper
Four Seasons Hotel Miami,+1 305-358-3535,,,25.7589641,-80.19208429999999,33131,4.7,2840.0,Hotel,5 stars,outscraper
YVE Hotel Miami,+1 305-358-4555,,,25.7760686,-80.1882174,33132,3.7,5659.0,Hotel,3 stars,outscraper
Miami Marriott Biscayne Bay,+1 305-374-3900,,,25.7909309,-80.1865475,33132,4.2,5543.0,Hotel,4 stars,outscraper
Tru by Hilton Miami West Brickell,+1 305-500-2700,,,25.7588239,-80.2027129,33129,4.4,922.0,Hotel,2 stars,outscraper
Moxy Miami Wynwood,+1 786-885-2670,,,25.8008842,-80.20045189999999,33127,4.1,297.0,Hotel,4 stars,outscraper
Fortune House Hotel,+1 305-349-5200,,,25.7594122,-80.1909976,33131,4.4,1442.0,Hotel,4 stars,outscraper
Hostal Calle 8,None,,,25.765264799999997,-80.2471826,33135,4.3,29.0,Hostel,None,outscraper
Comfort Inn & Suites Downtown Brickell-Port of Miami,+1 305-677-0947,,,25.7711671,-80.1918597,33131,3.6,3477.0,Hotel,None,outscraper
SpringHill Suites by Marriott Miami Downtown/Medical Center,+1 305-575-5300,,,25.786765199999998,-80.2103119,33136,4.0,1858.0,Hotel,3 stars,outscraper
Bentley Beach Club,+1 305-938-4600,,,25.769726499999997,-80.13260629999999,33139,4.4,594.0,Resort hotel,4 stars,outscraper
The Biscayne Hotel,+1 305-456-0432,,,25.8379637,-80.18441729999999,33138,4.2,350.0,Hotel,2 stars,outscraper
"The Standard Spa, Miami Beach",+1 305-673-1717,,,25.79175,-80.149086,33139,4.5,2611.0,Hotel,4 stars,outscraper
Days Inn by Wyndham Miami Airport North,+1 305-888-3661,,,25.8082964,-80.275032,33166,2.7,3119.0,Hotel,2 stars,outscraper
DoubleTree by Hilton Miami Doral,+1 305-639-9555,,,25.7905241,-80.3624328,33172,4.4,1203.0,Hotel,None,outscraper
TownePlace Suites by Marriott Miami Airport,+1 305-779-0900,,,25.7828178,-80.2626099,33126,4.2,1414.0,Hotel,3 stars,outscraper
"Best Value Inside City Miami, Near Airport, Beach, Center, Metro",+1 786-874-7501,,,25.810056099999997,-80.2338529,33142,4.5,20.0,Homestay,None,outscraper
Tru by Hilton Miami Airport South Blue Lagoon,+1 305-567-2599,,,25.7815495,-80.2867709,33126,4.1,534.0,Hotel,None,outscraper
Kasa El Paseo Miami Beach,+1 786-755-5032,,,25.787099899999998,-80.1320058,33139,4.5,1468.0,Hotel,3 stars,outscraper
Comfort Inn & Suites Miami International Airport,+1 305-888-3633,,,25.8087269,-80.27373419999999,33166,3.9,1314.0,Hotel,3 stars,outscraper
The Moore,+1 305-209-2100,,,25.8139687,-80.1914977,33137,4.6,251.0,Social club,None,outscraper
The Savoy Hotel & Beach Club ~ Miami Beach,+1 305-532-0200,,,25.773805499999998,-80.1319316,33139,4.6,1715.0,Hotel,4 stars,outscraper
The Catalina Hotel & Beach Club,+1 305-674-1160,,,25.7931243,-80.1298388,33139,4.0,5923.0,Hotel,3 stars,outscraper
Hotel Riu Plaza Miami Beach,+1 305-673-5333,,,25.8067344,-80.1237902,33140,4.0,4764.0,Hotel,4 stars,outscraper
sol y luna calle 8,None,,,25.7660648,-80.24754,33135,4.3,6.0,Motel,None,outscraper
Marriott Stanton South Beach,+1 305-536-7700,,,25.7704459,-80.1324447,33139,4.1,2515.0,Hotel,4 stars,outscraper
Gables Inn,+1 305-661-7999,,,25.7217254,-80.26757649999999,33146,3.5,437,Hotel,2 stars,outscraper
Miami Princess Hotel,+1 305-441-1862,,,25.7828566,-80.2649886,33126,3.5,888,Hotel,3 stars,outscraper
Clarion Inn & Suites Miami International Airport,+1 305-921-4268,,,25.808235099999997,-80.2821426,33166,3.3,4762,Hotel,2 stars,outscraper
Hostal Calle 8,None,,,25.765264799999997,-80.2471826,33135,4.3,29,Hostel,None,outscraper
Best Western Plus Miami Intl Airport Hotel & Suites Coral Gables,+1 305-774-6100,,,25.771276999999998,-80.262816,33134,4.0,2890,Hotel,4 stars,outscraper
ChateauBleau Hotel,+1 305-448-2634,,,25.760781599999998,-80.2586978,33134,2.9,1037,Hotel,3 stars,outscraper
enVision Hotel Miami International Airport,+1 305-261-4230,,,25.780730199999997,-80.3135392,33126,3.4,313,Hotel,2 stars,outscraper
La Quinta Inn & Suites by Wyndham Miami Airport East,+1 305-871-1777,,,25.8060372,-80.2622841,33142,3.3,3349,Hotel,2 stars,outscraper
Days Inn by Wyndham Miami Airport North,+1 305-888-3661,,,25.8082964,-80.275032,33166,2.7,3119,Hotel,2 stars,outscraper
Gables Cove Hotel,+1 305-445-5453,,,25.7640401,-80.27161319999999,33134,3.7,62,Hotel,2 stars,outscraper
Miami Hostel,+1 305-984-2854,,,25.764803699999998,-80.2181998,33135,4.3,22,Hotel,None,outscraper
Red Roof PLUS+ Miami Airport,+1 305-871-4221,,,25.8051286,-80.26316829999999,33142,3.5,4335,Hotel,2 stars,outscraper
Blue Little Havana,+1 305-413-8625,,,25.7715923,-80.2203885,33135,4.0,99,Hostel,None,outscraper
Quality Inn Miami South,+1 786-581-8409,,,25.634984,-80.3379363,33176,3.7,883,Hotel,2 stars,outscraper
sol y luna calle 8,None,,,25.7660648,-80.24754,33135,4.3,6,Motel,None,outscraper
Ponce de Leon Hotel,+1 305-444-9934,,,25.756194999999998,-80.25856399999999,33134,4.0,485,Hotel,2 stars,outscraper
Doral Inn & Suites Miami Airport West,+1 305-629-8755,,,25.783856399999998,-80.3290201,33126,3.8,2126,Hotel,3 stars,outscraper
Coral Reef Suites,+1 786-401-7854,,,25.691327899999997,-80.1599622,33149,3.2,306,Hotel,3 stars,outscraper
"Motel 6 Cutler Bay, FL - Miami",+1 305-686-2825,,,25.578267999999998,-80.36603629999999,33189,3.5,2439,Hotel,2 stars,outscraper
Rainbow Motel,+1 305-649-3987,,,25.765096,-80.234532,33135,4.0,46,Motel,None,outscraper
"Atrium Hotel, Trademark Collection by Wyndham",+1 855-489-1457,,,25.808856,-80.273095,33166,3.6,462,Hotel,2 stars,outscraper
Aloft by Marriott Coral Gables,+1 305-442-0372,,,25.747643,-80.26310219999999,33134,3.9,823,Hotel,3 stars,outscraper
Budget Host Inn,+1 305-248-2741,,,25.456978499999998,-80.4769754,33034,2.6,479,Motel,3 stars,outscraper
Ramada by Wyndham Miami Springs/Miami International Airport,+1 305-440-1502,,,25.8081872,-80.2777807,33166,3.8,3375,Hotel,2 stars,outscraper
The Biscayne Hotel,+1 305-456-0432,,,25.8379637,-80.18441729999999,33138,4.2,350,Hotel,2 stars,outscraper
Sunset Inn South Miami,+1 786-545-2204,,,25.7041838,-80.28850659999999,33143,3.2,40,Inn,3 stars,outscraper
Oceanside Hotel + Suites,+1 305-763-8125,,,25.8441083,-80.1212053,33140,3.8,2715,Hotel,3 stars,outscraper
B&B HOTEL Miami Airport,+1 305-203-5018,,,25.8085179,-80.2788935,33166,4.2,320,Hotel,None,outscraper
Regency Miami Airport by Sonesta,+1 305-441-1600,,,25.781769999999998,-80.2649323,33126,3.6,3489,Hotel,3 stars,outscraper
South River Suites,+1 305-455-3535,,,25.8866287,-80.368172,33178,3.8,249,Hotel,3 stars,outscraper
Four Points by Sheraton Coral Gables,+1 305-567-0534,,,25.7352462,-80.2576016,33146,4.2,843,Hotel,3 stars,outscraper
Kompose Boutique Hotel Miami Airport,+1 786-796-0199,,,25.7992411,-80.2514537,33142,4.8,6513,Hotel,3 stars,outscraper
Courtyard by Marriott Miami Coral Gables,+1 305-443-2301,,,25.7538239,-80.2624606,33134,4.0,1345,Hotel,4 stars,outscraper
Samantha Apartments by Lowkl,+1 786-385-4880,,,25.806317999999997,-80.125259,33140,3.7,237,Hotel,2 stars,outscraper
Palm Tree Club Miami Hotel,+1 305-865-7100,,,25.849015599999998,-80.1480694,33141,3.9,2185,Hotel,3 stars,outscraper
Garden Inn Homestead,+1 305-245-1260,,,25.4682005,-80.4721277,33030,3.6,1778,Motel,2 stars,outscraper
Sleep Inn Miami Airport,+1 305-735-3011,,,25.8087149,-80.2843364,33166,3.5,2498,Hotel,2 stars,outscraper
La Quinta Inn by Wyndham Miami Airport North,+1 305-599-9902,,,25.8099582,-80.3168282,33166,3.5,3029,Hotel,2 stars,outscraper
Tamiami Motel,None,,,25.764542199999998,-80.2667582,33134,3.8,44,Motel,None,outscraper
Quality Inn Miami Airport - Doral,+1 786-533-3636,,,25.8109009,-80.3226737,33166,3.0,2683,Hotel,2 stars,outscraper
Seaside All Suites Hotel,+1 305-866-7033,,,25.8609474,-80.12132299999999,33141,3.6,1682,Hotel,3 stars,outscraper
Wingate by Wyndham Miami Airport,+1 786-310-2752,,,25.8083639,-80.3231259,33166,4.1,1689,Hotel,3 stars,outscraper
The Palms Inn & Suites Kendall Miami,+1 305-270-0359,,,25.6898379,-80.3832498,33183,4.0,346,Hotel,None,outscraper
Econo Lodge Inn & Suites Florida City,+1 305-247-6633,,,25.459159099999997,-80.47477959999999,33034,2.4,318,Hotel,2 stars,outscraper
Sonesta Simply Suites Miami Airport Doral,+1 305-591-9099,,,25.800491599999997,-80.3408036,33172,4.3,935,Hotel,2 stars,outscraper
The Rover Miami,+1 786-522-5931,,,25.7650886,-80.2214784,33135,4.1,64,Hotel,None,outscraper
Spark by Hilton Miami Doral,+1 305-640-9896,,,25.8091634,-80.368804,33178,3.9,164,Hotel,2 stars,outscraper
Viajero Miami,+1 305-674-7800,,,25.7822088,-80.1315618,33139,4.7,2662,Hostel,4 stars,outscraper
Comfort Inn & Suites Downtown Brickell-Port of Miami,+1 305-677-0947,,,25.7711671,-80.1918597,33131,3.6,3477,Hotel,None,outscraper
Hotel Shelley,+1 305-531-3341,,,25.778971,-80.132205,33139,4.5,3846,Hotel,2 stars,outscraper
The Catalina Hotel & Beach Club,+1 305-674-1160,,,25.7931243,-80.1298388,33139,4.0,5923,Hotel,3 stars,outscraper
Ernesto Motel,+1 561-314-8455,,,25.771900799999997,-80.2615211,33134,3.5,168,Motel,None,outscraper
Baybreeze Apartments by Lowkl,+1 786-373-6691,,,25.7885903,-80.14204199999999,33139,3.5,249,Hotel,None,outscraper
EVEN Hotel Miami - Airport by IHG,+1 305-636-7000,,,25.799238,-80.25221289999999,33142,3.8,1854,Wellness hotel,3 stars,outscraper
Hampton Inn Miami-Coconut Grove/Coral Gables,+1 305-448-2800,,,25.738502,-80.2393448,33133,4.3,1289,Hotel,3 stars,outscraper
Tower Hotel - Calle Ocho By At Mine Hospitality,+1 305-497-7553,,,25.766339,-80.218901,33135,4.6,297,Hotel,None,outscraper
Best Western Plus Miami-Doral/Dolphin Mall,+1 305-463-7195,,,25.8091582,-80.36883069999999,33178,3.8,2114,Hotel,3 stars,outscraper
Posh Hostel South Beach,+1 305-398-7000,,,25.7785673,-80.1322659,33139,4.0,768,Hostel,3 stars,outscraper
Up Midtown Hotel,+1 305-571-5115,,,25.8099332,-80.18965759999999,33137,3.4,286,Hotel,2 stars,outscraper
Riviera Hotel South Beach,+1 305-538-7444,,,25.7958718,-80.1306256,33139,4.2,5337,Hotel,4 stars,outscraper
Holiday Inn Miami-International Airport by IHG,+1 305-885-1941,,,25.8091518,-80.26358979999999,33166,3.8,3835,Hotel,3 stars,outscraper
Runway Inn Miami Airport Hotel,+1 888-539-1941,,,25.8087716,-80.2728241,33166,2.8,1361,Hotel,2 stars,outscraper
Hialeah Executive Motel,+1 305-887-2718,,,25.825577799999998,-80.2840073,33010,3.5,251,Motel,2 stars,outscraper
Extacy Motel,+1 305-648-1385,,,25.7715416,-80.2763378,33134,4.1,44,Motel,None,outscraper
Waterside Hotel,+1 305-763-8901,,,25.858743,-80.122329,33141,3.7,1344,Hotel,3 stars,outscraper
Private Oasis at Arya,+1 305-798-8811,,,25.727273699999998,-80.2405395,33133,4.5,88,Hotel,None,outscraper
Hotel Croydon Miami Beach,+1 305-938-1145,,,25.8109048,-80.1235126,33140,4.5,4079,Hotel,4 stars,outscraper
Casa Rosa All Women's Hostel Miami,+1 786-449-6923,,,25.8205225,-80.1956232,33127,4.3,49,Hostel,None,outscraper
Hilton Miami Airport Blue Lagoon,+1 305-262-1000,,,25.7819729,-80.2786043,33126,3.9,7140,Hotel,4 stars,outscraper
The Avenue Hotel Coral Gables,+1 786-545-2204,,,25.732384999999997,-80.26136699999999,33146,4.2,5,Hotel,None,outscraper
Aqua Hotel,+1 305-538-4361,,,25.7882888,-80.1308035,33139,3.6,1574,Hotel,2 stars,outscraper
La Campina Motel,+1 305-442-1212,,,25.7644053,-80.267834,33134,3.3,179,Motel,None,outscraper
Pullman Miami Airport,+1 305-264-4888,,,25.782143299999998,-80.291748,33126,4.0,4461,Hotel,4 stars,outscraper
Notebook Hotel,+1 786-768-2586,,,25.814397699999997,-80.12335829999999,33140,2.3,355,Hotel,3 stars,outscraper
The Stiles Hotel,+1 305-674-7800,,,25.782128099999998,-80.1314857,33139,3.8,493,Hotel,4 stars,outscraper
Beds N' Drinks,+1 305-535-7415,,,25.791761899999997,-80.13096209999999,33139,3.7,1361,Hostel,2 stars,outscraper
Holiday Inn Express & Suites Miami Airport East by IHG,+1 786-878-5555,,,25.7997895,-80.26368959999999,33142,4.2,2244,Hotel,3 stars,outscraper
Jamaica Motel,+1 305-445-2685,,,25.7642965,-80.2709883,33134,3.7,241,Motel,None,outscraper
DoubleTree by Hilton Miami North I-95,+1 305-751-8001,,,25.8480851,-80.2085336,33150,3.7,991,Hotel,3 stars,outscraper
Freehand Miami,+1 305-531-2727,,,25.8045325,-80.1262402,33140,4.5,4811,Hotel,3 stars,outscraper
Greenview by Lowkl,+1 786-550-8053,,,25.791576,-80.13151599999999,33139,3.8,1542,Hotel,3 stars,outscraper
Dunns Josephine Hotel,+1 877-571-9311,,,25.7841778,-80.1999599,33136,3.9,196,Hotel,None,outscraper
La Quinta Inn & Suites by Wyndham Miami Airport West,+1 786-310-4298,,,25.799402999999998,-80.3386613,33172,3.9,2932,Hotel,3 stars,outscraper
Julia Motel,+1 305-642-5735,,,25.7720009,-80.244526,33135,3.5,166,Motel,None,outscraper
G G Motel,+1 786-817-3966,,,25.7714373,-80.2785036,33134,3.7,76,Motel,None,outscraper
Casa Ocean,+1 305-801-5348,,,25.772765999999997,-80.132609,33139,4.3,392,Hotel,None,outscraper
Sunshine Inn Motel,None,,,25.7714981,-80.275044,33134,3.3,191,Lodging,None,outscraper
Days Inn by Wyndham Florida City,+1 305-230-2322,,,25.4488041,-80.47444109999999,33034,3.1,1082,Hotel,2 stars,outscraper
Metropole Suites South Beach,+1 305-672-0009,,,25.7761572,-80.1323688,33139,4.3,1572,Hotel,4 stars,outscraper
Hampton Inn & Suites by Hilton Miami Airport South Blue Lagoon,+1 305-262-5400,,,25.779042,-80.2880457,33126,4.4,1967,Hotel,3 stars,outscraper
Hotel Miami Springs inn,+1 305-381-0743,,,25.808771399999998,-80.2724862,33166,3.0,333,Hotel,1 stars,outscraper
Miami River Inn,+1 786-834-4604,,,25.7721169,-80.2017552,33130,4.0,918,Hotel,3 stars,outscraper
Miami International Apartments by Lowkl,+1 786-373-6701,,,25.7814917,-80.1313778,33139,3.9,1046,Hotel,3 stars,outscraper
Hilton Garden Inn Miami Brickell South,+1 305-854-2070,,,25.7509858,-80.2034722,33129,3.9,1563,Hotel,3 stars,outscraper
Holiday Inn Express & Suites Miami - Hialeah by IHG,+1 305-362-7777,,,25.8829188,-80.3249348,33016,3.9,1405,Hotel,3 stars,outscraper
La Quinta Inn & Suites by Wyndham Miami Lakes,+1 305-821-8274,,,25.9140382,-80.3293419,33016,3.5,1150,Hotel,2 stars,outscraper
Best Western Plus Miami Executive Airport Hotel & Suites,+1 305-969-1600,,,25.6397096,-80.4204445,33186,4.2,1424,Hotel,None,outscraper
Sheraton Miami Airport Hotel & Executive Meeting Center,+1 305-871-3800,,,25.7944715,-80.2597229,33142,3.9,5150,Hotel,None,outscraper
Moxy Miami Wynwood,+1 786-885-2670,,,25.8008842,-80.20045189999999,33127,4.1,297,Hotel,None,outscraper
Lincoln Arms Suites,+1 786-541-2125,,,25.794054799999998,-80.1311439,33139,4.5,683,Hotel,None,outscraper
2 Bedroom House in the Heart of Miami + Parking,None,,,25.7575626,-80.231781,33145,4.95,128.0,House,None,outscraper
Charming Studio with shared Patio,None,,,25.761221,-80.2564621,33134,4.5628,175.0,Apartment,None,outscraper
Miami's Cozy Tropical Getaway,None,,,25.7428322,-80.247818,33133,4.8,92.0,Cottage,None,outscraper
Charming 2 bed/2 bath apt w/patio & parking,None,,,25.7614594,-80.2549744,33135,4.4473686,95.0,Apartment,None,outscraper
Luxury Miami! Managed by BNR Vacation Rentals,None,,,25.6986904,-80.2821503,33143,4.9444447,36.0,Apartment,None,outscraper
Center Miami Designer Home 3 BR sleeps 9,None,,,25.7576637,-80.2367783,33145,4.4,4.0,Cottage,None,outscraper
SF Beautiful Blue & Gold Studio with Ocean View,None,,,25.726795199999998,-80.2407685,33133,4.8616896,1006.0,Apartment,None,outscraper
Little Mykon – Cozy Duplex Unit Near Miami Spots,None,,,25.7634506,-80.2650833,33134,4.7093215,118.0,House,None,outscraper
"Lush tropical big home close to Airport, Calle 8, Coral Gables and lots more Miami amenities - Three-Bedroom House",None,,,25.756380099999998,-80.23542789999999,33145,4.4055552,27.0,Cottage,None,outscraper
"Cozy home, centrally located!",None,,,25.7704105,-80.2496185,33135,5.0,13.0,House,None,outscraper
I. Historic Home Key West style in Coconut Grove Yellow House,None,,,25.725089999999998,-80.25073239999999,33133,4.835714,56.0,House,None,outscraper
Historic Key West Style Home In South Coconut Grove Blue House,None,,,25.7224903,-80.24646,33133,4.874713,87.0,Cottage,None,outscraper
Location! New listing freshly designed. Huge yard!,None,,,25.703098299999997,-80.29599759999999,33143,4.946896,87.0,House,None,outscraper
Chic House near the Grove,None,,,25.744926399999997,-80.2423172,33133,5.0,2.0,House,None,outscraper
Palace at the Gables,None,,,25.7285652,-80.2581177,33133,5.0,4.0,Cottage,None,outscraper
"Renovated 4 Bedroom home, tastefully designed!",None,,,25.747501399999997,-80.2351379,33145,5.0,49.0,Cottage,None,outscraper
Cozy Modern Home with an Oasis,None,,,25.7453918,-80.24893949999999,33145,5.0,16.0,House,None,outscraper
FIFA Perfect | Deco Delight: Central Hub,None,,,25.7489261,-80.24973299999999,33145,4.881013,79.0,Cottage,None,outscraper
